num,name,id,office,region,income,income_family,bank_deps,bank_deps_family,position,flat_area,flat_area_family,house_area,house_area_family,income_salary,income_salary_family,cars_info,cars_family_info,family_cars_sum,personal_cars_sum,all_cars_sum,all_income,family_cars_sum_uah,personal_cars_sum_uah,all_cars_sum_uah,all_cars_sum_uah_mln,monthly_salary,monthly_salary_family,all_salary,all_deps,all_estate
5854,Циганенко Борис Володимирович,vulyk_4_2_24,"Національна комісія, що здійснює державне регулювання у сфері енергетики та комунальних послуг",Загальнодержавний регіон,1465000.0,24000.0,0.0,0.0,"член національної комісії, що здійснює державне регулювання у сфері енергетики та комунальних послуг",124.0,134.0,0.0,0.0,550000.0,24000.0,Toyota Land Cruiser,Toyota Land Cruiser Prado,47030.0,0.0,47030.0,1489000.0,1176.0,0.0,1175750.0,1.18,45833.0,2000.0,47833.0,0.0,258.0
5863,Цимбалюк Любов ВолодимиРівна,vulyk_54_182,"Районна, міська, селищна рада",Житомирська область,721909.0,1296884.0,0.0,0.0,секретар Житомирської міської ради,297.0,0.0,100.0,264.0,116471.0,30915.0,Acura;Volkswagen,Skoda;Lexus,25942.0,21777.0,47719.0,2018793.0,649.0,22.0,1192975.0,1.19,9706.0,2576.0,12282.0,0.0,661.0
5885,Ціленко Валерій Анатолійович,vulyk_42_71,Господарський місцевий суд,Полтавська область,252240.0,30084.0,0.0,0.0,голова господарського суду Полтавської області,195.0,195.0,0.0,0.0,252240.0,12084.0,,BMW 3 Series,53854.0,0.0,53854.0,282324.0,1346.0,0.0,1346350.0,1.35,21020.0,1007.0,22027.0,0.0,390.0
5886,Ціось Владислав Валентинович,vulyk_13_32,Міністерство внутрішніх справ,Дніпропетровська область,149973.34,0.0,0.0,0.0,начальник індустріального районного відділу Дніпропетровського міського управління ГУМВС України,58.0,0.0,0.0,162.0,119973.34,0.0,Toyota Camry;Toyota Corolla;Chevrolet Aveo;,Toyota Camry;Toyota Corolla;Chevrolet Aveo;,33469.0,33469.0,66938.0,149973.34,837.0,33.0,1673450.0,1.67,9998.0,0.0,9998.0,0.0,220.0
5892,Чабан Вадим Іванович,vulyk_5_40,Обласна державна адміністрація,Херсонська область,561042.0,9300.0,0.0,0.0,заступник голови Херсонської обласної державної адмінстрації,0.0,0.0,0.0,423.0,518114.0,0.0,Mercedes-Benz CL 500,Toyota Highlander,31285.0,14856.0,46141.0,570342.0,782.0,15.0,1153525.0,1.15,43176.0,0.0,43176.0,0.0,423.0
5897,Чайкін Ігор Борисович,vulyk_54_35,Загальний місцевий суд,Дніпропетровська область,219838.81,213131.88,0.0,0.0,"суддя Жовтневого районного суду м. Кривого Рогу, Дніпропетровської області",0.0,83.0,214.0,0.0,202541.75,202312.38,Toyota Camry,Toyota Corolla;Toyota Rav 4;Toyota Camry;,47238.0,21158.0,68396.0,432970.69,1181.0,21.0,1709900.0,1.71,16878.0,16859.0,33737.0,0.0,297.0
5898,Чайкіна Ольга Володимирівна,vulyk_54_40,Загальний місцевий суд,Дніпропетровська область,213131.88,219838.81,0.0,907.0,суддя Дзержинського районного суду м. Кривого Рогу,0.0,0.0,0.0,214.0,202312.38,202541.75,Toyota Corolla;Toyota Rav 4;Toyota Camry;,Toyota Camry,21158.0,47238.0,68396.0,432970.69,529.0,47.0,1709900.0,1.71,16859.0,16878.0,33737.0,907.0,214.0
5899,Чалий Ігор Сергійович,vulyk_56_148,Апеляційний адміністративний суд,Харківська область,201352.6,42819.25,0.0,0.0,суддя Харківського апеляційного адміністративного суду,94.0,94.0,0.0,0.0,201352.6,42819.25,Land Rover Range Rover Evoque,Volkswagen CC,27727.0,46365.0,74092.0,244171.85,693.0,46.0,1852300.0,1.85,16779.0,3568.0,20347.0,0.0,188.0
5901,Чамата Юлія Олексіївна,vulyk_1_1101,Прокуратура,Київська область,70520.0,128232.0,0.0,0.0,старший прокурор прокуратури Києво-Святошинського району Київської області,0.0,40.0,0.0,0.0,70520.0,128232.0,Toyota Rav 4,ЗАЗ Таврія;BMW X1,31097.0,16592.0,47689.0,198752.0,777.0,17.0,1192225.0,1.19,5877.0,10686.0,16563.0,0.0,40.0
5905,Чеботар Сергій Іванович,vulyk_25_3,Міністерство внутрішніх справ,Загальнодержавний регіон,181511.53,0.0,0.0,0.0,заступник Міністра внутрішніх справ України - керівник апарату,96.0,120.0,0.0,182.0,162022.2,0.0,,Range Rover;Toyota Camry,66180.0,0.0,66180.0,181511.53,1654.0,0.0,1654500.0,1.65,13502.0,0.0,13502.0,0.0,398.0
5908,Чегурко Олександр Михайлович,vulyk_14_98,Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/,Одеська область,110992.0,37963.0,0.0,0.0,перший заступник начальника ДПІ у м. Іллічівську ГУ ДФС в Одеській області,0.0,43.0,150.0,319.0,64886.0,18000.0,Lexus RX-400h,Honda CR-V;Toyota Yaris,19644.0,25501.0,45145.0,148955.0,491.0,26.0,1128625.0,1.13,5407.0,1500.0,6907.0,0.0,512.0
5916,Чепинога Віталій Михайлович,chesno_2282,Верховна рада України,Загальнодержавний регіон,12946.39,75210.0,0.0,0.0,Депутат 8-го скликання,0.0,0.0,0.0,0.0,6719.9,0.0,"Mercedes-Benz ML350 2978 куб. см, 231 кВт","Mercedes-Benz ML350 3498 куб. см, 272 кВт",26960.0,39348.0,66308.0,88156.39,674.0,39.0,1657700.0,1.66,560.0,0.0,560.0,0.0,0.0
5920,Чепурна Тетяна Миколаївна,vulyk_1_1682,Прокуратура,м. Київ,99847.0,305692.0,0.0,0.0,старший прокурор прокуратури Дарницького району міста Києва,97.0,160.0,0.0,0.0,99687.0,175917.0,Honda CR-V,Volkswagen Touareg,44497.0,0.0,44497.0,405539.0,1112.0,0.0,1112425.0,1.11,8307.0,14660.0,22967.0,0.0,257.0
5932,Черкаський Ігор Борисович,vulyk_4_2_17,Державна служба фінансового моніторингу,Загальнодержавний регіон,224106.0,3259681.0,0.0,0.0,голова державної служби фінансового моніторингу України,0.0,86.0,0.0,545.0,136064.0,71251.0,Infiniti QX,Lincoln Navigator 5. 4i;Mercedes-Benz R 350;Maserati Quattroporte;Mercedes-Benz G 63 AMG;,213310.0,42086.0,255396.0,3483787.0,5333.0,42.0,6384900.0,6.38,11339.0,5938.0,17277.0,0.0,631.0
5937,Чернат Олександр Анатолійович,vulyk_22_151,Прокуратура,Київська область,122940.0,0.0,0.0,0.0,Васильківський міжрайонний прокурор Київської області,37.0,0.0,0.0,0.0,122940.0,0.0,Mercedes-Benz ML-320CDI;,,0.0,65421.0,65421.0,122940.0,0.0,65.0,1635525.0,1.64,10245.0,0.0,10245.0,0.0,37.0
5956,Чернобай Олег Іванович,vulyk_41_190,Загальний місцевий суд,Сумська область,249278.0,11944.0,0.0,0.0,голова Ковпаківського районного суду м. суми,185.0,77.0,0.0,0.0,249278.0,0.0,Toyota Land Cruiser Prado,,0.0,47030.0,47030.0,261222.0,0.0,47.0,1175750.0,1.18,20773.0,0.0,20773.0,0.0,262.0
5957,Чернов Євген Володимирович,vulyk_8_114,Вищий господарський суд,Загальнодержавний регіон,405779.0,62042.0,0.0,0.0,суддя Вищого господарського суду України,191.0,85.0,0.0,0.0,315666.0,48122.0,Audi A6,Audi Q7,63915.0,24960.0,88875.0,467821.0,1598.0,25.0,2221875.0,2.22,26306.0,4010.0,30316.0,0.0,276.0
5960,Чернов Сергій Іванович,vulyk_7_102,Харківська обласна рада,Харківська область,335869.0,330084.0,0.0,0.0,голова Харківської обласної ради,127.0,37.0,0.0,0.0,246421.0,26617.0,,Toyota Sequoia,50528.0,0.0,50528.0,665953.0,1263.0,0.0,1263200.0,1.26,20535.0,2218.0,22753.0,0.0,164.0
5967,Черновський Ігор Васильович,vulyk_1_1124,Прокуратура,м. Київ,60122.0,754454.0,0.0,7320000.0,старший прокурор прокуратури Печерського району міста Києва,0.0,0.0,0.0,289.0,60042.0,12842.0,Lexus LX 470,BMW X6;Mercedes-Benz Sprinter;Mercedes-Benz Sprinter,62092.0,19687.0,81779.0,814576.0,1552.0,20.0,2044475.0,2.04,5004.0,1070.0,6074.0,7320000.0,289.0
5975,Черняк Алла Богданівна,vulyk_1_1328,Прокуратура,Тернопільська область,67770.38,209764.0,0.0,0.0,спеціаліст І категорії прокуратури Лановецького району,0.0,0.0,64.0,219.0,67770.38,209764.0,,Ford Transit;Mercedes Benz 611;Toyota Land Cruiser 200,66238.0,0.0,66238.0,277534.38,1656.0,0.0,1655950.0,1.66,5648.0,17480.0,23128.0,0.0,283.0
5994,Чижиченко Денис Володимирович,vulyk_58_58,Загальний місцевий суд,Харківська область,214118.13,2189.0,0.0,0.0,суддя Жовтневого районного суду м. Харкова,95.0,0.0,0.0,0.0,214118.13,0.0,Toyota Venza;Mercedes-Benz E200;,Toyota Rav 4,18353.0,33337.0,51690.0,216307.13,459.0,33.0,1292250.0,1.29,17843.0,0.0,17843.0,0.0,95.0
6010,Чопей Василь Євгенович,vulyk_23_42,Міністерство внутрішніх справ,м. Київ,234538.25,94336.91,0.0,0.0,начальник управління фінансового забезпечення та бухгалтерського обліку ГУМВС України в м. Києві,112.0,0.0,0.0,0.0,158633.25,0.0,Volkswagen Touareg,Toyota Rav 4,29995.0,44497.0,74492.0,328875.16,750.0,44.0,1862300.0,1.86,13219.0,0.0,13219.0,0.0,112.0
6018,Чорнобривко Юрій Васильович,vulyk_42_28,Загальний апеляційний суд,Луганська область,272005.8,46498.0,0.0,0.0,суддя апеляційного суду Луганської області,0.0,98.0,0.0,84.0,270903.6,0.0,Mercedes-Benz GL 320;BMW X1,Mercedes-Benz GL 320;BMW X1;,56468.0,56468.0,112936.0,318503.8,1412.0,56.0,2823400.0,2.82,22575.0,0.0,22575.0,0.0,182.0
6041,Чуприненко Роман Сергійович,vulyk_4_1_25,"Міністерство регіонального розвитку, будівництва та житлово-комунального господарства",Загальнодержавний регіон,213692.0,2243908.0,0.0,0.0,"заступник Міністра регіонального розвитку, будівництва та житлово-комунального господарства України з питань європейської інтеграції",53.0,0.0,0.0,325.0,167233.0,15510.0,;,Mercedes-Benz GL 350 CDI,85550.0,0.0,85550.0,2457600.0,2139.0,0.0,2138750.0,2.14,13936.0,1292.0,15228.0,0.0,378.0
6048,Шавлак Олександр В'ячеславович,vulyk_10_190,Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/,Чернігівська область,37350.38,202269.17,0.0,0.0,заступник начальника Чернігівської митниці ДФС,0.0,92.0,0.0,824.0,37300.38,15330.0,Mitsubishi Pajero Wagon,ВАЗ 21113;Subaru Tribeca,19932.0,35781.0,55713.0,239619.55,498.0,36.0,1392825.0,1.39,3108.0,1278.0,4386.0,0.0,916.0
6053,Шалай Костянтин Михайлович,vulyk_10_21,Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/,Дніпропетровська область,883065.0,437585.0,0.0,0.0,начальник Дніпропетровської митниці ДФС,0.0,0.0,0.0,366.0,244699.0,396.0,Toyota Camry,Toyota Highlander,43600.0,29049.0,72649.0,1320650.0,1090.0,29.0,1816225.0,1.82,20392.0,33.0,20425.0,0.0,366.0
